Headquarters Location ,Operating Status,Founded Date,Number of Founders,Success,Founder
 California,1,2013,4,0,1
 California,1,2016,1,0,1
 Nevada,1,0,2,0,1
 California,1,2013,4,0,1
 California,1,2016,1,0,1
 Nevada,1,0,2,0,1
 California,1,2013,4,0,1
 California,1,2016,1,0,1
 Nevada,1,0,2,0,1
 California,1,2013,4,0,0
 California,1,2016,1,0,0
 Nevada,1,0,2,0,0
 California,1,2016,2,0,1
 California,1,2016,2,0,1
 India,1,2015,2,1,1
 India,1,2015,2,1,1
 New York,1,2014,2,0,1
 New York,1,2014,2,0,1
 California,1,2016,2,0,1
 California,1,2016,2,0,1
 California,1,2014,3,0,1
 Venezuela,1,2013,6,0,1
 California,1,2014,3,0,1
 Venezuela,1,2013,6,0,1
 California,1,2014,3,0,1
 Venezuela,1,2013,6,0,1
 California,1,2014,3,0,1
 Venezuela,1,2013,6,0,1
 California,1,2014,2,0,1
 California,1,2014,2,0,1
 Washington,1,2016,2,0,1
 Washington,1,2016,2,0,1
 California,1,2016,3,0,1
 California,1,2016,3,0,1
 New York,1,2011,2,0,1
 California,1,2014,3,0,1
 California,1,2014,3,0,1
 California,1,2014,3,0,1
 California,1,2010,1,0,0
 New York,1,2013,2,0,1
 New York,1,2013,2,0,1
 California,1,2012,2,1,1
 California,1,2013,2,0,1
 United Kingdom,1,2014,3,0,0
 California,1,2015,1,1,1
 California,1,0,1,0,1
 New York,0,2010,1,1,1
 California,1,2006,2,1,1
 California,1,2006,2,1,1
 Massachusetts,1,2015,2,1,1
 Switzerland,1,2009,7,1,1
 Massachusetts,1,2015,2,0,1
 Switzerland,1,2009,7,0,1
 Massachusetts,1,2015,2,0,1
 Switzerland,1,2009,7,0,1
 California,0,2013,3,1,1
 California,0,2013,3,1,1
 California,1,2013,1,0,1
 Wisconsin,1,2012,2,0,1
 Wisconsin,1,2012,2,0,1
 New York,1,2012,3,1,1
 New York,1,2012,3,1,1
 Texas,1,2014,2,1,1
 Indonesia,1,2011,2,1,1
 Indonesia,1,2011,2,1,1
 Europe,1,2010,2,1,1
 California,1,2015,1,0,1
 New York,1,0,2,0,0
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 United Kingdom,1,2006,1,1,1
0,1,0,1,1,1
0,1,0,1,1,1
0,1,2015,2,0,1
 New York,1,2014,2,0,1
 New York,1,2014,2,0,1
 Georgia,1,2016,2,0,1
 Georgia,1,2016,2,0,1
 California,1,2008,5,1,1
 California,1,2008,5,1,1
 Israel,1,2007,4,1,1
 Israel,1,2007,4,1,1
 Israel,1,2007,4,1,1
 California,1,2012,3,1,1
 California,1,2009,1,1,1
 California,1,2015,3,0,1
 California,1,2015,3,0,1
 Texas,1,0,2,0,1
 California,1,2012,2,0,1
 California,1,2012,2,0,1
 California,1,2009,2,1,1
 California,1,2013,3,1,1
 California,1,2013,3,1,1
 California,1,2013,3,1,1
 California,1,2013,1,0,1
 Russian Federation,1,2015,7,1,1
 Russian Federation,1,2015,7,1,1
 Russian Federation,1,2015,7,1,1
 Russian Federation,1,2015,7,1,1
 Russian Federation,1,2015,7,1,1
 Russian Federation,1,2015,7,1,1
 United Kingdom,1,2007,3,1,1
 California,1,2014,1,0,1
 Missouri,1,2016,1,0,1
 India,1,2014,2,1,1
 India,1,2014,2,0,1
 India,1,2015,1,0,1
 Canada,1,2014,2,0,1
 Brazil,1,2013,3,1,1
 Brazil,1,2013,3,1,1
 Brazil,1,2013,3,1,1
 Brazil,1,2013,3,1,1
 New York,1,2013,2,0,1
 New York,1,2013,2,0,1
 California,1,2016,1,0,1
 California,1,2013,4,0,1
 California,1,2013,4,0,1
 Massachusetts,1,2017,3,0,1
 Massachusetts,1,2017,3,0,1
 India,1,2015,2,0,1
 Florida,1,2014,1,1,1
 California,1,2016,3,1,1
 California,1,2016,3,0,1
 California,1,2016,3,0,1
 California,1,2016,3,0,1
 Asia,1,2012,2,0,1
 Singapore,1,2015,7,0,1
 Singapore,1,2015,7,0,1
 Singapore,1,2015,7,0,1
 Singapore,1,2015,7,0,1
 Singapore,1,2015,7,0,1
 California,1,2014,2,0,1
 California,1,2014,2,0,1
 United Kingdom,1,2015,2,0,1
 United Kingdom,1,2015,2,0,1
 California,1,2016,1,0,0
 Massachusetts,1,2013,2,1,1
 Massachusetts,1,2013,2,1,1
 New Jersey,1,1998,1,1,1
 New York,1,2014,1,0,1
 New York,1,2012,2,0,1
 New York,1,2014,2,1,1
 California,1,2013,2,0,1
 Germany,1,2014,3,0,1
 California,1,2012,1,0,1
 New York,1,2006,2,1,1
 Canada,1,2001,2,1,1
 California,1,2013,2,0,1
 New York,1,2009,2,1,1
 New York,1,2009,2,1,1
 Massachusetts,1,2015,3,0,1
 Turkey,1,2011,1,1,1
 California,1,2012,2,1,1
 California,1,2012,2,1,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 India,1,2015,3,0,1
 California,1,2005,3,1,0
 California,1,2005,3,1,1
 California,1,2005,3,1,1
 California,1,2005,3,1,1
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 California,1,2014,1,0,1
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 Massachusetts,1,2007,3,1,1
 North Dakota,1,2010,1,0,1
 California,1,2014,1,0,1
 Washington,1,2008,3,1,1
 Washington,1,2008,3,1,1
 Indonesia,1,2014,1,0,1
 North America,1,2014,2,0,1
 California,1,2012,1,1,1
 Massachusetts,1,2011,4,0,1
 Massachusetts,1,2011,4,0,1
 Asia,1,2007,2,0,1
 Asia,1,2007,2,0,1
0,1,2016,1,0,1
 California,1,2003,1,1,0
 Massachusetts,1,2015,1,0,0
 New York,1,2011,2,0,1
 India,1,0,0,0,1
 New York,1,2011,2,0,1
 India,1,0,0,0,1
 New York,1,2011,2,0,1
 India,1,0,0,0,1
 New York,1,2011,2,0,1
 India,1,0,0,0,1
 California,1,2009,2,1,1
 New York,1,2013,1,0,1
 India,1,2015,2,0,1
 United Kingdom,1,2015,2,0,1
 United Kingdom,1,2015,2,0,1
 California,0,2013,3,0,1
 California,0,2013,3,0,1
 California,0,2013,3,0,1
 New York,1,2012,2,0,1
 New York,1,2012,2,0,1
 India,1,2015,1,0,1
 New York,1,2015,2,0,1
 New York,1,2015,2,0,1
 United Kingdom,1,2009,1,1,1
 New York,1,2014,4,0,1
 New York,1,2014,4,0,1
 United Kingdom,1,2016,3,0,1
 United Kingdom,1,2016,3,0,1
 California,1,2014,2,0,1
 California,1,2014,2,0,1
 United Kingdom,1,2009,1,1,1
 California,1,2012,2,0,1
 India,1,2015,2,1,1
 India,1,2015,2,0,1
 California,1,2013,3,1,1
 California,1,2013,3,1,1
 California,1,2013,2,1,1
 California,1,2013,2,1,1
 California,1,2015,4,0,1
 California,1,2015,4,0,1
 California,1,2015,4,0,1
 California,1,2015,4,0,1
 California,1,2013,3,1,1
 California,1,2013,3,1,1
 India,1,2014,3,0,1
 India,1,2014,3,0,1
 India,1,2014,3,1,1
 California,1,2011,2,1,1
 Canada,1,2004,1,1,1
 Turkey,1,2009,1,1,1
 New York,1,2012,3,1,1
 United Kingdom,1,2015,1,0,1
 California,1,2011,4,1,0
 Germany,1,2013,2,0,0
 Texas,1,2009,3,1,0
 India,1,2012,2,0,1
 India,1,2012,2,0,1
 Florida,1,2012,2,1,1
 Florida,1,2012,2,1,1
 California,1,0,1,1,1
 California,1,2016,3,0,1
 California,1,2016,3,0,1
 Massachusetts,1,2008,1,0,1
 Massachusetts,1,2015,1,0,1
 Massachusetts,1,2015,1,0,0
 California,1,2015,1,0,1
 Washington,1,2008,3,1,1
 California,1,2015,2,0,1
 California,1,2015,1,0,1
 Massachusetts,1,2008,1,1,1
 California,1,2014,2,0,1
 China,1,2013,1,0,1
 California,1,2015,3,0,0
 California,1,2014,1,1,1
 California,1,2012,11,0,1
 California,1,2012,11,0,1
 California,1,2012,11,0,1
 California,1,2003,2,1,0
 California,1,2003,2,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2012,3,0,1
 District of Columbia,1,2016,5,0,1
 District of Columbia,1,2016,5,0,1
 Massachusetts,1,2015,2,0,1
 Massachusetts,1,2015,2,0,1
 Massachusetts,1,2009,2,1,1
 Sweden,1,2014,2,0,0
 California,1,2008,2,1,1
 California,1,2008,2,1,1
 India,1,2015,1,0,1
 California,1,2000,1,1,1
 United Kingdom,1,2015,2,0,1
 Massachusetts,1,2011,1,1,1
 Illinois,1,2015,3,0,1
 United Kingdom,1,2009,1,0,1
 Illinois,1,2015,3,0,1
 United Kingdom,1,2009,1,0,1
 Illinois,1,2015,3,0,1
 United Kingdom,1,2009,1,0,1
 Czech Republic,1,1988,2,1,1
 California,1,2013,3,0,1
 California,1,2013,3,0,1
 California,1,2013,3,0,1
 California,1,2014,2,0,1
 California,1,2014,2,0,1
 California,1,1996,2,1,0
 California,1,1996,2,1,1
 Canada,1,2012,4,1,1
 Canada,1,2012,4,1,1
 California,1,2012,2,1,0
 California,1,2014,2,0,1
 California,1,2013,2,1,1
 California,1,2013,2,1,1
 California,1,2013,3,0,1
 California,1,2013,3,0,1
 California,1,2013,3,0,1
 California,1,2014,2,1,1
 California,1,2014,2,1,1
 California,1,2015,1,0,0
 India,1,2015,6,0,1
 India,1,2015,6,0,1
 India,1,2015,6,0,1
 India,1,2015,6,0,1
 United Kingdom,1,2010,1,0,1
 New York,1,2014,1,0,1
 India,1,2011,2,1,1
 India,1,2011,2,1,1
 Florida,1,1999,1,1,0
 California,1,2014,4,0,1
 California,1,2014,4,0,1
 California,1,2014,4,0,1
 California,1,2013,2,0,0
 California,1,2013,2,0,1
 California,1,2012,1,0,1
 United Kingdom,1,2009,1,0,1
 Ohio,1,2013,2,0,0
 Israel,1,2017,3,0,1
 Israel,1,2017,3,0,1
 Massachusetts,1,2011,4,1,1
 Massachusetts,1,2011,4,1,1
 Massachusetts,1,2011,4,1,1
 Massachusetts,1,2011,4,1,1
 Washington,1,2011,4,0,1
 Washington,1,2011,4,0,1
 Washington,1,2011,4,0,1
 California,1,2011,2,0,1
 California,1,2011,2,0,1
 Virginia,1,2003,1,0,1
 California,1,2010,2,1,1
 California,1,2010,2,1,1
 United Kingdom,1,2010,1,0,1
 California,1,2012,3,0,1
 New York,1,2012,5,0,1
 New York,1,2012,5,0,1
 New York,1,2012,5,0,1
 Finland,1,2010,2,0,1
 Finland,1,2010,2,0,1
 United Kingdom,1,2010,2,1,1
0,1,2016,1,0,1
 New York,1,2009,2,0,1
 California,1,2012,2,1,1
 France,1,2012,1,1,1
 France,1,2010,3,1,1
 California,1,2014,2,0,1
 Utah,1,2008,3,0,1
 California,1,2013,2,0,1
 Utah,1,2008,3,0,1
 California,1,2013,2,0,1
 Utah,1,2008,3,0,1
 California,1,2013,2,0,1
 Virginia,1,2013,3,0,1
 Virginia,1,2013,3,0,1
 California,1,2013,1,0,1
 Indiana,1,2015,2,0,1
 Indiana,1,2015,2,0,1
 California,1,2011,1,1,1
 Maryland,1,2012,4,1,1
 New York,1,2015,5,1,1
 New York,1,2015,5,1,1
 New York,1,2015,5,1,1
 New York,1,2006,2,0,1
 New York,1,2006,2,0,1
 United Arab Emirates,1,2015,3,0,1
 United Arab Emirates,1,2015,3,0,1
 United Arab Emirates,1,2015,3,0,1
 California,1,2016,2,0,1
 California,1,2016,2,0,1
 New York,1,2011,2,1,1
 New York,1,2011,2,1,1
 United Kingdom,1,2002,2,0,1
 California,1,2006,3,1,1
 California,1,2006,3,1,1
 Illinois,1,2013,1,0,1
 Illinois,1,2013,1,0,1
 United Kingdom,1,2013,1,0,1
 Israel,1,2015,2,0,1
 Israel,1,2015,2,0,1
 California,1,2016,3,0,1
 Ireland,1,2014,1,1,1
 California,1,2014,2,1,1
 California,1,2014,2,1,1
 California,1,2014,2,1,1
 India,1,2015,3,0,1
 India,1,2015,3,0,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 California,1,2011,2,1,1
 California,1,2011,2,1,1
 Germany,1,2013,3,1,1
 Germany,1,2013,3,1,1
 California,1,2011,2,0,1
 California,1,2011,2,0,1
 California,1,2011,2,0,1
 California,1,2008,2,1,1
 California,1,2009,3,1,1
 California,1,2009,3,1,1
 California,1,2009,3,1,1
 California,1,2009,3,1,1
 California,1,2016,2,0,1
 New York,1,2011,1,0,1
 California,1,2017,2,0,1
 California,1,2017,2,0,1
 California,1,2011,2,1,0
 New York,1,2016,3,0,1
 New York,1,2016,3,0,1
 New York,1,2016,3,0,1
 California,1,2013,2,1,1
 Massachusetts,1,2011,3,1,1
 Massachusetts,1,2011,3,1,1
 Massachusetts,1,2011,3,1,1
 New York,1,2013,2,0,1
 New York,1,2013,2,0,0
 California,1,2011,1,0,1
 France,1,2012,1,0,1
 Massachusetts,1,2014,2,0,1
 Massachusetts,1,2014,2,0,1
 California,1,2014,2,0,0
 California,1,2014,2,0,1
 California,1,2006,1,1,1
 New York,1,2012,2,0,1
 New York,1,2012,2,0,1
 Maryland,1,2013,5,1,1
 Maryland,1,2013,5,1,1
0,1,0,1,0,1
 Colorado,1,2014,1,0,1
 Massachusetts,1,2013,3,0,1
 Massachusetts,1,2013,3,0,0
 Massachusetts,1,2013,3,0,1
 Massachusetts,1,2013,3,0,1
 Italy,1,2012,4,1,1
 Georgia,1,2006,1,1,0
 Asia,1,2013,2,0,1
 Asia,1,2013,2,0,1
 Indonesia,1,2016,1,0,1
 Illinois,1,2009,3,1,0
 Illinois,1,2009,3,1,1
 California,1,2000,1,1,1
 Argentina,1,2005,5,1,1
 Argentina,1,2005,5,1,1
 Singapore,1,2004,1,0,1
 California,1,2013,2,0,1
 Singapore,1,2012,1,0,1
 South Korea,1,2013,1,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 California,1,2011,8,1,1
 Indonesia,1,0,1,0,1
 California,1,2012,3,1,1
 California,1,2012,3,1,1
 California,1,2012,3,1,1
 Singapore,1,2010,1,0,1
 Massachusetts,1,2010,1,1,0
 California,1,2010,5,1,0
 California,1,2014,2,0,1
 California,1,2014,2,0,1
 North Carolina,1,2013,2,0,1
 North Carolina,1,2013,2,0,1
 California,1,2010,1,1,1
 Pennsylvania,1,2011,3,0,0
 Pennsylvania,1,2011,3,0,1
 Pennsylvania,1,2011,3,0,1
 Pennsylvania,1,2011,3,0,1
 Pennsylvania,1,2011,3,0,1
 California,1,2012,1,0,1
 California,1,2012,1,0,1
 Illinois,1,2011,1,0,1
 California,1,2006,3,1,1
 California,1,2016,1,0,1
 Canada,1,2012,3,1,0
 Canada,1,2012,3,1,1
 Canada,1,2012,3,1,1
 Illinois,1,2003,1,1,1
 California,1,2012,4,1,1
 California,1,2012,4,1,1
 North Carolina,1,2000,2,1,1
 North Carolina,1,2000,2,1,1
 United Kingdom,1,2015,2,0,1
 United Kingdom,1,2015,2,0,1
 California,1,2013,1,0,1
 California,1,2000,2,1,1
 California,1,2000,2,1,1
 New York,1,2007,2,1,1
 India,1,2011,1,0,1
 Connecticut,1,2015,3,0,1
 California,1,2013,3,0,1
 Connecticut,1,2015,3,0,1
 California,1,2013,3,0,1
 Connecticut,1,2015,3,0,1
 California,1,2013,3,0,1
 Connecticut,1,2015,3,0,1
 California,1,2013,3,0,1
 Connecticut,1,2015,3,0,1
 California,1,2013,3,0,1
 New York,1,2015,3,0,1
 New York,1,2015,3,0,1
 New York,1,2015,3,0,1
 New York,1,2011,1,0,1
 California,1,2011,5,1,1
 California,1,2011,5,1,1
 California,1,2011,5,1,1
 California,1,2011,5,1,1
 California,1,2011,5,1,1
 California,1,2017,2,0,1
 California,1,2017,2,0,1
 California,1,2008,2,1,1
 United Arab Emirates,1,2013,2,0,1
 United Arab Emirates,1,2013,2,0,1
 Oregon,1,2013,2,0,1
 Oregon,1,2013,2,0,1
 California,1,2014,2,0,1
 California,1,2014,2,0,1
 Pennsylvania,1,2011,3,1,1
 California,1,2010,2,1,1
 California,1,2010,2,1,1
 Minnesota,1,2012,2,1,1
 Minnesota,1,2012,2,1,1
 New York,1,2009,2,1,1
 New York,1,2009,2,1,1
 Massachusetts,1,2007,2,1,1
 Massachusetts,1,2007,2,1,1
 California,1,2012,2,0,1
 California,1,2012,2,0,1
 Illinois,1,2009,1,0,0
 The Netherlands,1,2010,2,0,1
 Spain,1,2011,1,0,1
 California,1,2011,2,1,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 Illinois,1,2016,1,0,1
 California,1,2010,3,1,1
 Massachusetts,1,2010,3,1,1
 Massachusetts,1,2010,3,1,1
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 New York,1,2016,2,0,1
 New York,1,2016,2,0,1
 New York,1,2016,2,0,1
 Canada,1,2009,1,0,1
 New Jersey,1,2000,2,1,1
 India,1,2015,4,0,1
 India,1,2015,4,0,1
 India,1,2015,4,0,1
 India,1,2015,4,0,1
 India,1,2015,4,0,1
 Oregon,1,2014,1,0,1
 Florida,1,2016,2,0,1
 Florida,1,2016,2,0,1
 France,1,2008,0,0,1
 Israel,1,2014,4,0,1
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 India,1,2011,2,1,1
 India,1,2011,2,1,1
 California,0,2012,0,0,1
 New York,1,2011,2,1,0
 New York,1,2011,2,1,1
 New York,1,2011,2,1,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 California,1,2015,1,0,1
 California,1,2011,1,1,1
 District of Columbia,1,2011,2,1,1
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 California,1,2016,0,0,0
 Tennessee,1,2014,5,0,1
 Tennessee,1,2014,5,0,1
 Tennessee,1,2014,5,0,1
 Tennessee,1,2014,5,0,1
 Illinois,1,2012,2,1,1
 California,1,2004,2,1,1
 California,1,2004,2,1,1
 California,1,2013,3,0,1
 California,1,2013,3,0,1
 Massachusetts,1,2013,3,0,0
 Massachusetts,1,2013,3,0,1
 California,1,2015,1,0,1
 California,1,2016,2,0,1
 Texas,1,2005,1,1,0
 Florida,1,2014,2,0,1
 Florida,1,2014,2,0,1
 California,1,2009,1,1,1
 California,1,2007,1,1,1
 California,1,2004,3,1,1
 California,1,2004,3,1,1
 Asia,1,0,1,0,1
 California,1,2010,2,0,1
 Florida,1,2014,1,1,1
 Pennsylvania,1,2011,4,0,1
 Pennsylvania,1,2011,4,0,1
 Israel,1,2016,2,0,1
 Israel,1,2016,2,0,1
 New York,1,2013,3,0,1
 New York,1,2013,3,0,1
 New York,1,2013,3,0,1
0,1,2001,4,1,1
 California,1,2013,2,0,1
 New York,1,2009,1,1,1
 North America,1,2009,3,1,1
 North America,1,2009,3,1,1
 India,1,1987,2,0,1
 California,1,2012,3,1,1
 California,1,2012,3,1,1
 California,1,2011,2,1,1
 California,1,2011,2,1,1
 California,1,2016,2,0,1
 Massachusetts,1,0,2,0,1
 Canada,1,2015,4,0,1
 Sweden,1,2011,3,0,1
 Sweden,1,2011,3,0,1
 Sweden,1,2011,3,0,1
 Illinois,1,2011,2,0,0
 California,1,2012,2,1,1
 California,1,2012,2,1,1
 Illinois,1,2011,1,1,1
 California,1,2014,2,1,1
 California,1,2014,2,1,1
 California,1,2015,2,1,1
 Finland,1,2012,1,0,1
 New York,1,2014,3,0,1
 Pennsylvania,1,2016,3,1,1
 California,1,2010,2,1,1
 California,1,2010,2,1,1
 Sweden,1,2015,2,0,1
 Massachusetts,1,2016,2,0,1
 Massachusetts,1,2016,2,0,1
 Oregon,1,2002,4,1,1
 Oregon,1,2002,4,1,1
 Oregon,1,2002,4,1,1
 United Kingdom,1,2013,2,1,1
 United Kingdom,1,2013,2,1,1
 New York,1,2007,1,0,1
 France,1,2013,2,0,1
 Maryland,1,2010,1,0,1
 Australia,1,2010,4,1,1
 Australia,1,2010,4,1,1
 California,1,2007,2,1,1
 California,1,2016,4,0,1
 California,1,2016,4,0,1
 California,1,2016,4,0,1
 Maryland,1,2007,1,1,1
 New York,1,2010,2,1,1
 New York,1,2010,2,1,1
 New York,1,2013,4,0,1
 New York,1,2013,4,0,1
 California,1,2011,2,1,1
 Colorado,1,2008,2,1,1
 Colorado,1,2008,2,1,1
 California,1,2014,2,0,1
 California,1,2014,2,1,1
 New York,1,2007,1,0,1
 Massachusetts,1,2011,0,1,0
 California,0,2013,1,0,1
 Pennsylvania,1,2013,3,1,1
 Pennsylvania,1,2013,3,1,1
 New York,1,2010,2,1,0
 California,1,2015,1,0,1
 Illinois,1,2016,1,0,1
 Brazil,1,2012,2,1,1
 Brazil,1,2012,2,1,1
 Brazil,1,2012,2,1,1
 California,1,2010,4,1,1
 California,1,2010,4,1,1
 Texas,1,2012,3,0,1
 Texas,1,2012,3,0,1
 California,1,0,2,0,1
 California,1,2011,4,1,0
 California,1,0,3,0,1
 California,1,0,3,0,1
 California,1,0,3,0,1
 India,1,2012,2,0,1
 Belgium,1,2011,3,1,1
 Belgium,1,2011,3,1,1
 Belgium,1,2011,3,1,1
 United Kingdom,1,2016,3,0,1
 Massachusetts,1,2014,2,0,1
 Florida,1,2015,3,0,1
 New York,1,2014,1,0,1
 Washington,1,2015,3,0,1
 Washington,1,2015,3,0,1
 California,1,2008,3,1,1
 California,1,2010,2,1,1
 California,1,2010,2,1,1
 California,1,2012,3,0,1
 California,1,2012,3,0,1
 California,1,2012,3,0,1
 Canada,1,2015,1,0,1
 India,1,0,2,0,1
 India,1,0,2,0,1
 California,0,2016,3,0,1
 California,0,2016,3,0,1
 California,0,2016,3,0,1
 California,0,2016,3,0,1
 California,0,2016,3,0,1
 New York,1,1994,2,1,1
 California,1,0,1,0,1
 California,1,2015,1,0,0
 Singapore,1,2012,5,0,1
 Singapore,1,2012,5,0,1
 Canada,1,2016,1,0,1
 Ohio,1,2003,2,1,1
 Ohio,1,2003,2,1,1
 California,1,2015,1,0,1
 California,1,2014,2,0,1
 California,1,2014,1,0,1
 United Kingdom,1,0,1,0,1
 The Netherlands,1,2013,1,0,1
 Virginia,1,2014,2,1,1
 Lithuania,1,2015,5,1,1
 Lithuania,1,2015,5,1,1
 Lithuania,1,2015,5,1,1
 Lithuania,1,2015,5,1,1
 Lithuania,1,2015,5,1,1
 Lithuania,1,2015,5,1,1
 New York,1,2014,2,0,0
 China,1,2011,2,1,1
 New York,1,2014,3,0,1
 California,1,2011,2,1,0
 District of Columbia,1,2013,2,0,1
 District of Columbia,1,2013,2,0,1
 California,1,2015,3,0,1
 India,1,2016,2,0,1
 India,1,2016,2,0,1
 Bahrain,1,1982,1,0,0
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 Germany,1,2015,2,0,1
 California,1,2006,5,1,1
 California,1,2006,5,1,1
 California,1,2006,5,1,1
 California,1,2002,1,1,0
 California,1,2014,5,0,1
 California,1,2014,5,0,1
 California,1,2014,5,0,1
 United Kingdom,1,2014,5,0,1
 United Kingdom,1,2014,5,0,1
 United Kingdom,1,2014,5,0,1
 United Kingdom,1,2014,5,0,1
 California,1,2010,3,1,1
 California,1,2010,3,1,1
 Alabama,1,2015,2,0,1
 Kansas,1,2007,1,0,1
 California,1,2010,2,0,1
 Massachusetts,1,2010,2,1,1
 California,1,2007,2,1,1
 California,1,2007,2,1,1
 New Jersey,1,2015,3,0,1
 New Jersey,1,2015,3,0,1
 Colorado,1,2015,2,1,1
 California,1,2013,2,1,1
 Canada,1,2011,3,0,1
 Washington,1,2015,2,0,1
 Washington,1,2015,2,0,1
 Massachusetts,1,2014,2,0,1
 Massachusetts,1,2014,2,0,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 California,1,2014,2,0,1
 California,1,2014,2,0,1
 California,1,2013,1,0,1
 California,1,2013,2,0,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 California,1,2004,2,1,1
 California,1,2013,1,0,0
 Colorado,1,2009,3,1,0
 Colorado,1,2009,3,1,1
 Colorado,1,2009,3,1,1
 District of Columbia,1,2010,1,1,1
 California,1,2009,2,1,1
 California,1,2009,2,1,1
 Sweden,1,2007,1,1,0
 Sweden,1,2007,1,1,1
 Florida,1,2014,1,0,1
 Florida,1,2014,1,0,1
 Germany,1,2014,1,0,1
 California,1,2015,1,0,0
 India,1,2013,4,0,1
 India,1,2013,4,0,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 Thailand,1,2013,4,1,1
 Thailand,1,2013,4,1,1
 Thailand,1,2013,4,1,1
 Thailand,1,2013,4,1,1
 New York,1,2008,2,1,1
 New York,1,2008,2,1,1
 New York,1,2008,2,1,1
 California,1,2012,3,1,1
 California,1,2012,3,1,1
 California,1,2012,3,1,1
 California,1,2014,3,0,1
 California,1,2014,3,1,1
 California,1,2014,3,0,1
 New York,1,2010,1,1,1
 New York,1,2016,2,0,1
 New York,1,2016,2,0,1
 California,1,2014,3,0,1
 California,1,2014,3,0,1
 China,1,2011,2,1,1
 China,1,2011,2,1,1
 New York,1,2012,1,0,1
 California,1,2016,3,0,1
 California,1,2016,3,0,1
 United Kingdom,1,2013,1,0,1
 Massachusetts,1,2009,2,1,1
 Pennsylvania,1,2015,3,0,1
 Pennsylvania,1,2015,3,0,1
 Germany,1,2012,1,0,1
 California,1,2011,2,1,1
 Germany,1,2014,1,0,1
 California,1,2010,1,0,0
 California,1,2010,1,0,1
 New York,1,2015,1,0,1
 New York,1,2015,1,0,1
 California,1,2015,2,0,1
 California,1,2015,2,0,1
 United Kingdom,1,2014,4,0,0
 The Netherlands,1,2013,2,1,1
 The Netherlands,1,2013,2,1,1
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 California,1,2008,1,0,1
 California,1,2016,1,0,1
 New York,1,2013,2,0,1
 California,1,2013,2,1,1
 California,1,2013,2,1,1
 California,1,2013,2,0,1
 California,1,2013,2,0,1
 Canada,1,2010,3,0,1
 Canada,1,2010,3,0,1
 California,1,2011,1,1,1
 California,1,2009,2,1,1
 California,1,2009,2,1,1
 United Kingdom,1,2015,1,0,0
 California,1,2013,2,0,1
 Israel,1,2008,2,1,1
 Israel,1,2008,2,1,1
 California,1,1999,2,1,1
 United Kingdom,1,2014,2,0,1
 United Kingdom,1,2014,2,0,1
 Virginia,1,2015,3,0,0
 United Kingdom,1,2013,2,1,1
 United Kingdom,1,2013,2,1,1
 California,1,2011,2,0,1
 California,1,2011,2,0,1
 South Africa,1,2014,2,0,1
 South Africa,1,2014,2,0,1
 Minnesota,1,0,2,0,1
 Minnesota,1,0,2,0,1
 Illinois,1,2009,2,1,1
 Illinois,1,2009,2,1,0
 Switzerland,1,2010,5,1,1
 Switzerland,1,2010,5,1,1
 Switzerland,1,2010,5,1,1
 Switzerland,1,2010,5,1,1
 New York,1,2009,2,1,1
 California,1,2011,3,1,1
 Canada,1,2011,1,0,1
 India,1,2014,3,0,1
 India,1,2014,3,0,1
 India,1,2014,3,0,1
 Virginia,1,2011,2,1,1
 Virginia,1,2011,2,1,1
 New Jersey,1,2015,3,0,1
 United Kingdom,1,2016,3,0,1
 United Kingdom,1,2016,3,0,1
 United Kingdom,1,2016,3,0,1
 Colorado,1,2015,2,0,1
 Colorado,1,2015,2,0,1
 United Kingdom,1,2010,2,1,1
 Illinois,1,2011,1,0,0
 Massachusetts,1,2013,2,0,1
 New York,1,2010,1,1,1
 California,1,2007,2,1,1
 United Kingdom,1,2010,1,0,1
 Cyprus,1,2015,1,0,1
 California,1,2014,3,0,1
